Bin	Content	X	Y	Depth	Mode
177534	10	159	98	3748	GRID
177535	11	168	119	92	GRID
177536	10	159	96	3080	GRID
177537	10	154	94	1748	GRID
177538	11	193	115	92	GRID
177539	10	154	95	4086	GRID
177540	10	159	100	2412	GRID
177541	10	158	96	2412	GRID
177542	10	98	110	424	GRID
177543	10	152	98	3420	GRID
177544	10	157	97	756	GRID
177545	10	156	98	3752	GRID
177546	11	176	98	422	GRID
177547	10	159	96	2410	GRID
177548	10	127	91	5098	GRID
177549	10	157	98	2414	GRID
177550	10	146	104	424	GRID
177551	10	159	100	2080	GRID
177552	10	190	99	4084	GRID
177553	10	147	93	1412	GRID
177554	10	145	98	4422	GRID
177555	10	146	98	754	GRID
177556	10	148	93	1086	GRID
177557	10	149	99	4760	GRID
177558	10	144	94	2080	GRID
177559	10	146	98	1086	GRID
177560	10	148	93	1418	GRID
177561	11	183	99	424	GRID
177562	10	151	102	4086	GRID
177563	10	144	95	2078	GRID
177564	10	147	93	1080	GRID
177565	10	144	93	3750	GRID
177566	10	145	95	1754	GRID
177567	10	150	97	1080	GRID
177568	10	149	92	748	GRID
177569	10	147	100	422	GRID
177570	10	146	94	4086	GRID
177571	10	149	97	2414	GRID
177572	10	149	92	1412	GRID
177573	10	146	93	1746	GRID
177574	10	145	95	1088	GRID
177575	10	150	97	1416	GRID
177576	10	146	93	2744	GRID
177577	10	151	96	748	GRID
177578	10	148	97	4086	GRID
177579	10	151	96	418	GRID
177580	10	145	93	4086	GRID
177581	10	147	100	3750	GRID
177582	10	149	99	422	GRID
177583	10	150	99	756	GRID
177584	10	150	101	2414	GRID
177585	10	147	99	3416	GRID
177586	10	146	92	4086	GRID
177587	10	147	94	4086	GRID
177588	10	147	94	3750	GRID
177589	10	146	95	3082	GRID
177590	10	145	93	4422	GRID
177591	10	145	94	1412	GRID
177592	10	150	97	2746	GRID
177593	10	109	116	3752	GRID
177594	10	110	116	3082	GRID
177595	10	109	116	2082	GRID
177596	10	106	117	94	GRID
177597	10	107	114	2746	GRID
177598	10	107	114	3080	GRID
177599	10	110	116	1748	GRID
177600	10	107	114	1414	GRID
177601	10	110	116	2416	GRID
177602	10	110	116	2082	GRID
177603	10	107	114	2414	GRID
177604	10	108	115	3752	GRID
177605	10	106	115	5102	GRID
177606	10	110	117	4762	GRID
177607	10	104	112	1748	GRID
177608	10	108	115	3416	GRID
177609	10	109	117	4760	GRID
177610	10	112	117	1746	GRID
177611	10	113	120	5098	GRID
177612	10	106	114	4426	GRID
177613	10	109	116	3084	GRID
177614	10	106	111	1088	GRID
177615	10	112	117	748	GRID
177616	10	104	113	4762	GRID
177617	10	104	112	4088	GRID
177618	10	106	111	1420	GRID
177619	10	45	111	418	GRID
177620	10	109	117	4424	GRID
177621	10	110	116	2750	GRID
177622	10	23	109	1420	GRID
177623	10	109	116	3418	GRID
177624	10	105	113	4426	GRID
177625	10	112	118	5098	GRID
177626	10	104	112	3082	GRID
177627	10	108	115	2414	GRID
177628	10	51	114	418	GRID
177629	10	112	117	1080	GRID
177630	10	108	115	4088	GRID
177631	10	106	114	5102	GRID
177632	10	107	114	3416	GRID
177633	11	159	92	92	TRANSIT
177634	10	105	114	2414	GRID
177635	10	108	116	2086	GRID
177636	10	106	116	5102	GRID
177637	10	113	120	3414	GRID
177638	10	106	116	3752	GRID
177639	10	106	115	2080	GRID
177640	10	106	117	2080	GRID
177641	10	113	121	3750	GRID
177642	10	104	114	5102	GRID
177643	10	104	114	4426	GRID
177644	10	105	116	1086	GRID
177645	10	106	115	3082	GRID
177646	10	104	113	1082	GRID
177647	10	112	120	2078	GRID
177648	10	105	116	1750	GRID
177649	10	108	117	1746	GRID
177650	10	114	121	4086	GRID
177651	10	107	117	2412	GRID
177652	10	107	118	3416	GRID
177653	10	113	120	3080	GRID
177654	10	112	118	3414	GRID
177655	10	113	121	1414	GRID
177656	10	107	117	2080	GRID
177657	10	114	121	1746	GRID
177658	10	104	114	1754	GRID
177659	10	106	116	4762	GRID
177660	10	104	120	2746	GRID
177661	10	114	120	1744	GRID
177662	10	113	121	1746	GRID
177663	10	109	117	1422	GRID
177664	10	106	120	2080	GRID
177665	10	102	106	756	GRID
177666	10	104	115	96	GRID
177667	10	116	121	754	GRID
177668	10	108	119	1080	GRID
177669	10	104	113	2082	GRID
177670	10	110	117	3084	GRID
177671	10	105	114	4088	GRID
177672	10	106	121	424	GRID
177673	10	106	99	3750	GRID
177674	10	105	102	2080	GRID
177675	10	109	103	4762	GRID
177676	10	103	100	1088	GRID
177677	10	106	98	2412	GRID
177678	10	105	102	1414	GRID
177679	10	112	107	5098	GRID
177680	10	104	100	3082	GRID
177681	10	104	100	5100	GRID
177682	10	111	107	1418	GRID
177683	10	112	102	3752	GRID
177684	10	107	103	3416	GRID
177685	10	63	117	424	GRID
177686	10	110	104	2080	GRID
177687	10	106	100	2414	GRID
177688	10	109	110	4424	GRID
177689	10	42	101	86	GRID
177690	10	107	104	4760	GRID
177691	10	109	103	2748	GRID
177692	10	114	109	3082	GRID
177693	10	68	121	2748	GRID
177694	10	113	109	4424	GRID
177695	10	112	108	5100	GRID
177696	10	109	104	1746	GRID
177697	10	67	120	1414	GRID
177698	10	102	101	1414	GRID
177699	10	105	98	2080	GRID
177700	10	110	112	424	GRID
177701	10	61	116	3750	GRID
177702	10	111	103	1412	GRID
177703	10	107	99	2754	GRID
177704	10	106	102	3750	GRID
177705	10	60	116	3752	GRID
177706	10	67	120	1080	GRID
177707	10	102	99	4086	GRID
177708	10	108	103	4762	GRID
177709	10	107	118	88	GRID
177710	10	108	104	3416	GRID
177711	10	106	103	5100	GRID
177712	10	63	116	3416	GRID
177713	10	108	100	3418	GRID
177715	10	105	102	4762	GRID
177716	10	61	122	412	GRID
177717	10	113	107	3416	GRID
177718	10	62	114	2414	GRID
177719	10	63	115	4088	GRID
177720	10	105	98	3416	GRID
177721	10	102	100	4762	GRID
177722	10	68	96	754	GRID
177723	10	69	119	2752	GRID
177724	10	107	99	3756	GRID
177725	10	114	108	4088	GRID
177726	10	69	122	5100	GRID
177727	10	108	104	5100	GRID
177728	10	114	107	4424	GRID
177729	10	110	103	416	GRID
177730	10	68	120	4086	GRID
177731	10	108	99	1414	GRID
177732	10	105	99	1088	GRID
177733	10	112	102	3082	GRID
177734	10	67	120	3750	GRID
177735	10	109	103	2080	GRID
177736	10	109	102	4422	GRID
177737	10	98	116	424	GRID
177738	10	64	116	1746	GRID
177739	10	108	102	1746	GRID
177740	10	108	99	1082	GRID
177741	10	110	105	5100	GRID
177742	10	66	120	3752	GRID
177743	10	104	100	4424	GRID
177744	10	107	100	4088	GRID
177745	10	114	106	3416	GRID
177746	10	63	117	1414	GRID
177747	10	60	115	3414	GRID
177748	10	104	101	4762	GRID
177749	10	112	106	4086	GRID
177750	10	104	100	4086	GRID
177751	10	105	100	1748	GRID
177752	10	113	107	3752	GRID
177753	10	111	104	1748	GRID
177754	10	109	108	3750	GRID
177755	10	104	99	2412	GRID
177756	10	111	106	5100	GRID
177757	10	113	106	2078	GRID
177758	10	109	109	4762	GRID
177759	10	106	100	1416	GRID
177760	10	104	100	746	GRID
177761	10	102	99	2748	GRID
177762	10	106	103	1752	GRID
177763	10	106	101	2414	GRID
177764	10	108	104	4760	GRID
177765	10	111	104	418	GRID
177766	10	106	104	2746	GRID
177767	10	113	106	3080	GRID
177768	10	112	102	1080	GRID
177769	10	110	104	4088	GRID
177770	10	29	120	754	GRID
177771	10	106	101	1414	GRID
177772	10	109	104	2080	GRID
177773	10	85	122	2086	GRID
177774	10	114	109	5098	GRID
177775	10	106	100	422	GRID
177776	10	112	106	3416	GRID
177777	10	103	100	5098	GRID
177778	10	107	107	4424	GRID
177779	10	110	103	1082	GRID
177780	10	103	100	4424	GRID
177781	10	112	106	4424	GRID
177782	10	105	104	4090	GRID
177783	10	113	106	2412	GRID
177784	10	109	104	4762	GRID
177785	10	113	108	3416	GRID
177786	10	105	103	1082	GRID
177787	10	112	104	2746	GRID
177788	10	110	105	750	GRID
177789	10	66	107	92	GRID
177790	10	102	99	3082	GRID
177791	10	111	105	2746	GRID
177792	10	63	116	2082	GRID
177793	10	61	117	4760	GRID
177794	10	66	118	2412	GRID
177795	10	66	119	4424	GRID
177796	10	69	121	3080	GRID
177797	10	61	115	1082	GRID
177798	10	100	94	94	GRID
177799	10	71	119	4424	GRID
177800	10	60	118	5100	GRID
177801	10	63	116	4088	GRID
177802	10	60	115	1080	GRID
177803	10	67	119	2746	GRID
177804	10	63	117	4088	GRID
177805	10	66	121	94	GRID
177806	10	63	117	3752	GRID
177807	10	69	120	1422	GRID
177808	10	60	115	748	GRID
177809	10	60	115	4424	GRID
177810	10	61	115	4760	GRID
177811	10	69	121	2748	GRID
177812	10	61	114	2412	GRID
177813	10	65	117	748	GRID
177814	10	61	115	748	GRID
177815	10	64	117	3416	GRID
177816	10	62	111	3750	GRID
177817	10	62	111	3414	GRID
177818	10	67	121	4088	GRID
177819	10	64	117	3082	GRID
177820	10	61	114	1746	GRID
177821	10	160	98	1420	GRID
177822	10	121	110	94	GRID
177823	10	61	114	1080	GRID
177824	10	67	119	2414	GRID
177825	10	66	98	90	GRID
177826	10	66	118	3080	GRID
177827	10	69	121	2414	GRID
177828	10	62	111	2078	GRID
177829	10	64	120	5100	GRID
177830	10	63	117	4426	GRID
177831	10	69	121	2080	GRID
177832	10	126	101	424	GRID
177833	10	122	102	1082	GRID
177834	10	127	103	3752	GRID
177835	10	124	100	3416	GRID
177836	10	130	107	2080	GRID
177837	10	124	102	4760	GRID
177838	10	116	106	90	GRID
177839	10	123	100	1412	GRID
177840	10	130	106	1414	GRID
177841	10	126	103	4760	GRID
177842	10	122	102	748	GRID
177843	10	123	100	1080	GRID
177844	10	123	99	4086	GRID
177845	10	126	101	2746	GRID
177846	10	123	100	4424	GRID
177847	10	124	101	2748	GRID
177848	10	127	103	4088	GRID
177849	10	130	105	1742	GRID
177850	10	125	100	1420	GRID
177851	10	122	100	4088	GRID
177852	10	123	99	3750	GRID
177853	10	126	101	2080	GRID
177854	10	130	106	2744	GRID
177855	10	128	102	748	GRID
177856	10	128	102	3416	GRID
177857	10	123	102	3414	GRID
177858	10	125	100	2412	GRID
177859	10	123	100	3080	GRID
177860	10	125	111	90	GRID
177861	10	124	103	4760	GRID
177862	10	123	100	2414	GRID
177863	10	124	100	418	GRID
177864	10	125	100	1744	GRID
177865	10	127	106	3084	GRID
177866	10	119	114	90	GRID
177867	10	34	98	84	GRID
177868	10	124	100	1082	GRID
177869	10	122	100	3752	GRID
177870	10	129	107	2080	GRID
177871	10	125	101	4760	GRID
177872	10	105	113	3082	GRID
177873	10	105	111	1414	GRID
177874	10	104	113	3084	GRID
177875	10	67	107	422	GRID
177876	10	104	113	3752	GRID
177877	10	112	118	4760	GRID
177878	10	105	114	4762	GRID
177879	10	112	109	92	GRID
177880	10	94	116	92	GRID
177881	10	108	116	4424	GRID
177882	10	109	117	3082	GRID
177883	10	106	114	3082	GRID
177884	10	107	114	1080	GRID
177885	10	98	118	426	GRID
177886	10	109	105	756	GRID
177887	10	114	120	1080	GRID
177888	10	110	116	418	GRID
177889	10	114	120	2078	GRID
177890	10	112	114	426	GRID
177891	10	114	120	748	GRID
177892	10	108	115	1082	GRID
177893	10	105	114	5102	GRID
177894	10	110	117	4424	GRID
177895	10	108	117	3080	GRID
177896	10	67	116	94	GRID
177897	10	40	96	84	GRID
177898	10	105	113	2414	GRID
177899	10	110	117	3750	GRID
177900	10	105	111	1082	GRID
177901	10	110	116	748	GRID
177902	10	114	121	5098	GRID
177903	10	70	119	96	GRID
177904	10	107	115	4424	GRID
177905	10	110	117	4088	GRID
177906	10	107	116	4424	GRID
177907	10	104	111	3082	GRID
177908	10	108	115	748	GRID
177909	10	161	96	4088	GRID
177910	10	107	114	748	GRID
177911	10	106	114	2748	GRID
177912	10	116	99	754	GRID
177913	10	118	107	2414	GRID
177914	10	102	116	96	GRID
177915	11	200	95	92	GRID
177916	10	117	105	418	GRID
177917	10	115	106	424	GRID
177918	10	115	106	1416	GRID
177919	10	155	91	4086	GRID
177920	10	115	104	3084	GRID
177921	10	115	103	750	GRID
177922	10	118	109	3752	GRID
177923	10	125	93	2084	GRID
177924	10	119	108	3082	GRID
177925	10	118	110	5098	GRID
177926	10	116	105	2084	GRID
177927	10	125	92	1744	GRID
177928	10	106	97	424	GRID
177929	10	118	108	2750	GRID
177930	10	117	106	1748	GRID
177931	10	126	94	1082	GRID
177932	10	121	109	3752	GRID
177933	10	115	105	4762	GRID
177934	10	125	92	1412	GRID
177935	10	118	109	5102	GRID
177936	10	118	107	3082	GRID
177937	10	121	108	1746	GRID
177938	10	129	99	2412	GRID
177939	10	115	106	3082	GRID
177940	10	119	108	1754	GRID
177941	10	120	110	4764	GRID
177942	10	127	94	3418	GRID
177943	10	121	112	4762	GRID
177944	10	119	108	1422	GRID
177945	10	119	107	424	GRID
177946	10	120	110	2084	GRID
177947	10	129	96	2078	GRID
177948	10	119	108	1088	GRID
177949	10	130	100	1414	GRID
177950	10	121	108	750	GRID
177951	10	117	107	2082	GRID
177952	10	137	97	2082	GRID
177953	10	141	96	748	GRID
177954	10	134	97	1418	GRID
177955	10	133	97	1416	GRID
177956	10	135	97	2748	GRID
177957	10	132	98	4086	GRID
177958	10	139	103	3752	GRID
177959	10	136	100	4760	GRID
177960	10	135	100	1080	GRID
177961	10	135	97	4424	GRID
177962	10	136	99	1750	GRID
177963	10	137	101	3750	GRID
177964	10	136	98	756	GRID
177965	10	133	97	4086	GRID
177966	10	137	100	1748	GRID
177967	10	194	113	424	GRID
177968	10	135	100	4086	GRID
177969	10	134	97	1752	GRID
177970	10	137	101	4762	GRID
177971	10	134	98	748	GRID
177972	10	133	97	2746	GRID
177973	10	134	99	3750	GRID
177974	10	134	97	2084	GRID
177975	10	135	99	4424	GRID
177976	10	135	99	3752	GRID
177977	10	134	97	754	GRID
177978	10	142	102	3418	GRID
177979	10	137	101	3412	GRID
177980	10	134	99	3414	GRID
177981	10	137	101	1746	GRID
177982	10	134	97	3080	GRID
177983	10	136	100	1080	GRID
177984	10	139	103	4422	GRID
177985	10	133	97	3416	GRID
177986	10	135	99	3080	GRID
177987	10	140	102	2750	GRID
177988	10	136	101	2748	GRID
177989	10	134	98	4086	GRID
177990	11	200	118	422	GRID
177991	11	175	93	92	GRID
177992	10	137	114	2414	GRID
177993	10	140	112	2086	GRID
177994	10	134	116	3416	GRID
177995	10	142	121	2746	GRID
177996	10	28	114	418	GRID
177997	10	138	111	4086	GRID
177998	10	137	119	416	GRID
177999	10	136	119	3082	GRID
178000	10	137	120	5100	GRID
178001	10	175	121	2080	GRID
178002	10	180	118	752	GRID
178003	10	184	115	3080	GRID
178004	10	177	121	4088	GRID
178005	11	150	118	92	GRID
178006	10	184	116	2082	GRID
178007	10	184	111	3418	GRID
178008	10	185	115	3750	GRID
178009	10	184	117	4086	GRID
178010	10	184	113	752	GRID
178011	10	174	121	2414	GRID
178012	10	185	116	2750	GRID
178013	10	185	113	4424	GRID
178014	10	178	118	3080	GRID
178015	10	184	117	2080	GRID
178016	11	160	118	94	GRID
178017	10	175	118	2746	GRID
178018	10	175	118	2080	GRID
178019	10	184	111	2086	GRID
178020	10	175	119	4086	GRID
178021	10	180	118	1080	GRID
178022	10	174	119	3080	GRID
178023	10	175	120	4088	GRID
178024	10	187	99	754	GRID
178025	10	179	118	1744	GRID
178026	10	184	117	3416	GRID
178027	10	176	120	1746	GRID
178028	10	184	111	1752	GRID
178029	10	180	121	2414	GRID
178030	10	175	91	3750	GRID
178031	10	185	117	2746	GRID
178032	10	178	121	3750	GRID
178033	10	176	120	748	GRID
178034	10	178	120	3750	GRID
178035	10	177	121	2746	GRID
178036	10	180	121	2746	GRID
178037	10	178	120	4086	GRID
178038	10	185	117	2078	GRID
178039	10	177	120	3084	GRID
178040	10	178	121	3414	GRID
178041	10	176	121	4088	GRID
178042	10	199	116	424	GRID
178043	10	177	120	2750	GRID
178044	10	179	119	2746	GRID
178045	10	190	107	4762	GRID
178046	10	176	121	2748	GRID
178047	10	175	121	1082	GRID
178048	11	188	94	424	GRID
178049	10	176	121	3750	GRID
178050	10	185	115	748	GRID
178051	10	79	114	754	GRID
178052	10	176	121	3082	GRID
178053	10	186	117	4086	GRID
178054	10	171	112	756	GRID
178055	10	176	121	2412	GRID
178056	10	179	119	4422	GRID
178057	10	176	121	3416	GRID
178058	10	183	121	756	GRID
178059	10	176	119	2080	GRID
178060	10	185	117	1746	GRID
178061	10	34	101	416	GRID
178062	10	179	119	4760	GRID
178063	10	176	121	2080	GRID
178064	10	178	120	2746	GRID
178065	10	186	117	3414	GRID
178066	10	179	120	4420	GRID
178067	10	199	101	1752	GRID
178068	10	185	117	1080	GRID
178069	10	176	121	1748	GRID
178070	10	182	114	3082	GRID
178071	10	183	113	3418	GRID
178072	10	182	113	3754	GRID
178073	10	182	116	3418	GRID
178074	10	179	120	3748	GRID
178075	10	182	117	3416	GRID
178076	10	183	114	4424	GRID
178077	10	182	113	3420	GRID
178078	10	179	121	3416	GRID
178079	10	182	112	3420	GRID
178080	10	172	101	422	GRID
178081	10	183	114	2418	GRID
178082	10	183	116	2414	GRID
178083	10	177	121	2078	GRID
178084	10	181	119	4086	GRID
178085	10	177	120	2084	GRID
178086	11	185	110	92	GRID
178087	10	191	101	1086	GRID
178088	10	176	99	422	GRID
178089	10	182	116	3082	GRID
178090	10	183	115	3416	GRID
178091	10	178	119	1752	GRID
178092	10	183	115	4088	GRID
178093	10	182	114	1082	GRID
178094	10	179	119	2412	GRID
178095	10	180	120	1086	GRID
178096	10	182	116	4424	GRID
178097	10	182	115	4424	GRID
178098	10	182	114	1414	GRID
178099	10	182	112	4426	GRID
178100	10	182	113	2750	GRID
178101	10	198	107	3416	GRID
178102	10	183	112	4424	GRID
178103	10	182	112	3754	GRID
178104	10	182	112	4090	GRID
178105	10	180	119	3416	GRID
178106	10	183	114	2752	GRID
178107	10	182	113	4090	GRID
178108	10	182	117	3750	GRID
178109	10	151	117	1746	GRID
178110	10	146	111	2748	GRID
178111	10	146	107	3416	GRID
178112	10	151	119	3750	GRID
178113	10	200	101	4762	GRID
178114	10	146	111	2080	GRID
178115	10	145	115	3750	GRID
178116	10	150	117	4086	GRID
178117	10	147	107	2078	GRID
178118	10	146	110	426	GRID
178119	10	150	116	3082	GRID
178120	10	149	118	4422	GRID
178121	10	148	108	4088	GRID
178122	10	145	115	5098	GRID
178123	10	145	111	4426	GRID
178124	10	148	114	1088	GRID
178125	10	147	113	3754	GRID
178126	10	148	108	4422	GRID
178127	10	150	116	1748	GRID
178128	10	145	111	3750	GRID
178129	10	147	112	4088	GRID
178130	10	151	119	4424	GRID
178131	10	147	107	1082	GRID
178132	10	146	114	5100	GRID
178133	10	150	117	4424	GRID
178134	10	144	105	4086	GRID
178135	10	151	118	760	GRID
178136	10	148	112	1414	GRID
178137	10	145	106	3750	GRID
178138	10	144	109	2416	GRID
178139	10	148	117	2414	GRID
178140	10	147	111	4426	GRID
178141	10	145	109	3752	GRID
178142	10	144	114	1748	GRID
178143	10	145	111	4086	GRID
178144	10	150	118	3750	GRID
178145	10	145	106	4424	GRID
178146	10	145	112	5098	GRID
178147	10	150	116	3752	GRID
178148	10	151	116	422	GRID
178149	10	144	115	4422	GRID
178150	10	132	120	92	GRID
178151	10	144	114	2748	GRID
178152	10	150	120	4758	GRID
178153	10	147	115	3420	GRID
178154	10	151	120	3416	GRID
178155	10	151	120	1090	GRID
178156	10	151	121	2748	GRID
178157	10	162	106	424	GRID
178158	10	145	114	2080	GRID
178159	10	148	116	3754	GRID
178160	10	147	117	3752	GRID
178161	10	149	117	3750	GRID
178162	10	148	115	758	GRID
178163	10	151	121	2080	GRID
178164	10	148	117	4088	GRID
178165	10	144	113	750	GRID
178166	10	147	114	1082	GRID
178167	10	146	115	3754	GRID
178168	10	148	117	3416	GRID
178169	10	151	121	4088	GRID
178170	10	147	115	3756	GRID
178171	10	150	120	4084	GRID
178172	10	149	117	3080	GRID
178173	10	148	116	1414	GRID
178174	10	144	113	1084	GRID
178175	10	151	120	2414	GRID
178176	10	145	113	758	GRID
178177	10	145	114	2746	GRID
178178	10	146	115	2752	GRID
178179	10	150	117	1746	GRID
178180	10	145	114	3752	GRID
178181	10	147	118	5098	GRID
178182	10	151	121	4426	GRID
178183	10	147	116	3752	GRID
178184	10	151	121	1420	GRID
178185	10	150	117	2080	GRID
178186	10	145	113	2422	GRID
178187	10	150	105	756	GRID
178188	10	148	116	750	GRID
178189	10	154	115	2086	GRID
178190	10	132	121	1082	GRID
178191	10	161	121	2082	GRID
178192	10	159	117	4760	GRID
178193	10	157	117	762	GRID
178194	10	160	120	1082	GRID
178195	10	146	118	4424	GRID
178196	10	154	111	2080	GRID
178197	10	153	120	1412	GRID
178198	10	147	121	2416	GRID
178199	10	157	115	3420	GRID
178200	10	153	114	750	GRID
178201	10	153	120	1080	GRID
178202	10	144	117	1412	GRID
178203	10	158	118	4762	GRID
178204	10	159	118	1416	GRID
178205	10	146	120	4760	GRID
178206	10	134	120	418	GRID
178207	10	160	120	2416	GRID
178208	10	155	111	1082	GRID
178209	10	144	118	2080	GRID
178210	10	161	111	2080	GRID
178211	10	154	112	426	GRID
178212	10	160	120	2082	GRID
178213	10	155	112	1082	GRID
178214	10	161	116	1414	GRID
178215	10	153	114	1746	GRID
178216	10	153	112	4086	GRID
178217	10	152	112	2744	GRID
178218	10	152	112	3416	GRID
178219	10	157	114	1094	GRID
178220	10	154	116	4086	GRID
178221	10	155	112	758	GRID
178222	10	156	111	3082	GRID
178223	10	148	101	2086	GRID
178224	10	160	120	1416	GRID
178225	10	161	116	1082	GRID
178226	10	172	115	426	GRID
178227	10	160	116	756	GRID
178228	10	154	111	2748	GRID
178229	10	153	103	2082	GRID
178230	10	154	107	4422	GRID
178231	10	153	103	1084	GRID
178232	10	161	112	3082	GRID
178233	10	155	109	3416	GRID
178234	10	152	107	418	GRID
178235	10	154	108	3082	GRID
178236	10	161	113	1748	GRID
178237	10	158	110	4428	GRID
178238	10	156	95	754	GRID
178239	10	159	112	758	GRID
178240	10	156	105	3080	GRID
178241	11	171	112	422	GRID
178242	10	154	109	4424	GRID
178243	10	155	108	1748	GRID
178244	10	159	112	1090	GRID
178245	10	153	106	4760	GRID
178246	10	153	107	3750	GRID
178247	10	161	114	2412	GRID
178248	10	153	103	1750	GRID
178249	10	154	108	4424	GRID
178250	10	154	104	3750	GRID
178251	10	198	92	2084	GRID
178252	10	154	107	1420	GRID
178253	10	154	104	4086	GRID
178254	10	159	110	1082	GRID
178255	10	153	108	4762	GRID
178256	10	156	105	2744	GRID
178257	10	159	110	3080	GRID
178258	10	158	105	1416	GRID
178259	10	153	107	2080	GRID
178260	10	154	108	3416	GRID
178261	10	158	111	4088	GRID
178262	10	158	112	4424	GRID
178263	10	156	107	1084	GRID
178264	10	145	100	422	GRID
178265	10	160	113	3416	GRID
178266	10	156	105	2078	GRID
178267	10	153	103	750	GRID
178268	10	153	107	2412	GRID
178269	10	156	113	3754	GRID
178270	10	156	113	4764	GRID
178271	10	161	120	426	GRID
178272	10	160	117	4086	GRID
178273	10	49	113	1084	GRID
178274	10	160	116	4760	GRID
178275	10	155	111	3752	GRID
178276	10	155	113	4086	GRID
178277	10	161	111	1414	GRID
178278	10	158	113	1088	GRID
178279	10	156	111	2082	GRID
178280	10	155	113	2752	GRID
178281	10	155	111	4088	GRID
178282	10	158	111	426	GRID
178283	10	154	111	3418	GRID
178284	10	155	111	2748	GRID
178285	10	160	117	4762	GRID
178286	10	179	100	756	GRID
178287	10	189	95	424	GRID
178288	10	154	112	2750	GRID
178289	10	152	112	3750	GRID
178290	10	158	113	2080	GRID
